year_month,person_or_corporation,state_brazil,default_rate
2005-10-01,C,AL,3.89
2005-10-01,C,AP,2.10
2005-10-01,C,AM,1.57
2005-10-01,C,BA,1.44
2005-10-01,C,CE,2.39
2005-10-01,C,DF,1.00
2005-10-01,C,ES,1.12
2005-10-01,C,GO,2.74
2005-10-01,C,MA,5.59
2005-10-01,C,MT,2.86
2005-10-01,C,MS,1.82
2005-10-01,C,MG,1.75
2005-10-01,C,PA,1.51
2005-10-01,C,PB,3.18
2005-10-01,C,PR,1.33
2005-10-01,C,PE,3.14
2005-10-01,C,PI,2.91
2005-10-01,C,RJ,4.33
2005-10-01,C,RN,3.01
2005-10-01,C,RS,2.07
2005-10-01,C,RO,5.07
2005-10-01,C,RR,0.90
2005-10-01,C,SC,1.87
2005-10-01,C,SP,1.61
2005-10-01,C,SE,2.49
2005-10-01,C,TO,2.54
2005-11-01,C,AC,2.03
2005-11-01,C,AL,3.69
2005-11-01,C,AP,2.00
2005-11-01,C,AM,1.51
2005-11-01,C,BA,1.44
2005-11-01,C,CE,2.62
2005-11-01,C,DF,1.05
2005-11-01,C,ES,1.16
2005-11-01,C,GO,2.82
2005-11-01,C,MA,5.66
2005-11-01,C,MT,2.97
2005-11-01,C,MS,1.80
2005-11-01,C,MG,1.79
2005-11-01,C,PA,1.66
2005-11-01,C,PB,3.12
2005-11-01,C,PR,1.39
2005-11-01,C,PE,3.11
2005-11-01,C,PI,3.16
2005-11-01,C,RJ,4.18
2005-11-01,C,RN,3.06
2005-11-01,C,RS,2.10
2005-11-01,C,RO,3.28
2005-11-01,C,RR,0.89
2005-11-01,C,SC,1.90
2005-11-01,C,SP,1.47
2005-11-01,C,SE,2.20
2005-11-01,C,TO,2.66
2005-12-01,C,AC,2.21
2005-12-01,C,AL,3.03
2005-12-01,C,AP,2.45
2005-12-01,C,AM,0.93
2005-12-01,C,BA,1.36
2005-12-01,C,CE,2.42
2005-12-01,C,DF,1.11
2005-12-01,C,ES,1.03
2005-12-01,C,GO,2.57
2005-12-01,C,MA,5.14
2005-12-01,C,MT,2.79
2005-12-01,C,MS,1.75
2005-12-01,C,MG,1.48
2005-12-01,C,PA,1.41
2005-12-01,C,PB,2.93
2005-12-01,C,PR,1.29
2005-12-01,C,PE,2.75
2005-12-01,C,PI,5.46
2005-12-01,C,RJ,4.22
2005-12-01,C,RN,3.30
2005-12-01,C,RS,1.98
2005-12-01,C,RO,3.15
2005-12-01,C,RR,0.93
2005-12-01,C,SC,1.47
2005-12-01,C,SP,1.34
2005-12-01,C,SE,2.02
2005-12-01,C,TO,1.43
2006-01-01,C,AC,2.34
2006-01-01,C,AL,3.03
2006-01-01,C,AP,2.84
2006-01-01,C,AM,1.00
2006-01-01,C,BA,1.44
2006-01-01,C,CE,2.50
2006-01-01,C,DF,1.26
2006-01-01,C,ES,1.25
2006-01-01,C,GO,2.64
2006-01-01,C,MA,5.42
2006-01-01,C,MT,2.80
2006-01-01,C,MS,1.86
2006-01-01,C,MG,1.69
2006-01-01,C,PA,1.53
2006-01-01,C,PB,3.18
2006-01-01,C,PR,1.45
2006-01-01,C,PE,3.01
2006-01-01,C,PI,3.77
2006-01-01,C,RJ,4.19
2006-01-01,C,RN,3.00
2006-01-01,C,RS,2.04
2006-01-01,C,RO,3.55
2006-01-01,C,RR,1.23
2006-01-01,C,SC,1.62
2006-01-01,C,SP,1.28
2006-01-01,C,SE,2.31
2006-01-01,C,TO,1.52
2006-02-01,C,AC,2.35
2006-02-01,C,AL,1.44
2006-02-01,C,AP,2.80
2006-02-01,C,AM,1.03
2006-02-01,C,BA,1.58
2006-02-01,C,CE,2.55
2006-02-01,C,DF,1.33
2006-02-01,C,ES,1.32
2006-02-01,C,GO,2.80
2006-02-01,C,MA,5.18
2006-02-01,C,MT,2.97
2006-02-01,C,MS,1.96
2006-02-01,C,MG,1.55
2006-02-01,C,PA,1.63
2006-02-01,C,PB,3.42
2006-02-01,C,PR,1.58
2006-02-01,C,PE,3.18
2006-02-01,C,PI,4.13
2006-02-01,C,RJ,4.12
2006-02-01,C,RN,3.05
2006-02-01,C,RS,1.99
2006-02-01,C,RO,3.75
2006-02-01,C,RR,1.09
2006-02-01,C,SC,1.56
2006-02-01,C,SP,1.46
2006-02-01,C,SE,2.42
2006-02-01,C,TO,1.60
2006-03-01,C,AC,2.37
2006-03-01,C,AL,1.53
2006-03-01,C,AP,3.13
2006-03-01,C,AM,1.11
2006-03-01,C,BA,1.61
2006-03-01,C,CE,2.61
2006-03-01,C,DF,1.23
2006-03-01,C,ES,1.28
2006-03-01,C,GO,2.88
2006-03-01,C,MA,5.33
2006-03-01,C,MT,3.05
2006-03-01,C,MS,2.10
2006-03-01,C,MG,1.66
2006-03-01,C,PA,1.70
2006-03-01,C,PB,3.35
2006-03-01,C,PR,1.75
2006-03-01,C,PE,3.50
2006-03-01,C,PI,4.42
2006-03-01,C,RJ,4.41
2006-03-01,C,RN,2.83
2006-03-01,C,RS,2.00
2006-03-01,C,RO,3.97
2006-03-01,C,RR,1.11
2006-03-01,C,SC,1.65
2006-03-01,C,SP,1.50
2006-03-01,C,SE,2.79
2006-03-01,C,TO,1.63
2006-04-01,C,AC,2.42
2006-04-01,C,AL,1.58
2006-04-01,C,AP,3.39
2006-04-01,C,AM,1.06
2006-04-01,C,BA,1.75
2006-04-01,C,CE,2.65
2006-04-01,C,DF,1.38
2006-04-01,C,ES,1.33
2006-04-01,C,GO,3.21
2006-04-01,C,MA,5.09
2006-04-01,C,MT,3.36
2006-04-01,C,MS,2.43
2006-04-01,C,MG,1.87
2006-04-01,C,PA,2.03
2006-04-01,C,PB,3.27
2006-04-01,C,PR,1.88
2006-04-01,C,PE,3.67
2006-04-01,C,PI,3.83
2006-04-01,C,RJ,4.02
2006-04-01,C,RN,2.92
2006-04-01,C,RS,2.05
2006-04-01,C,RO,4.08
2006-04-01,C,RR,1.10
2006-04-01,C,SC,1.70
2006-04-01,C,SP,1.50
2006-04-01,C,SE,2.82
2006-04-01,C,TO,1.77
2006-05-01,C,AC,2.31
2006-05-01,C,AL,1.54
2006-05-01,C,AP,3.22
2006-05-01,C,AM,1.20
2006-05-01,C,BA,1.82
2006-05-01,C,CE,2.68
2006-05-01,C,DF,1.20
2006-05-01,C,ES,1.23
2006-05-01,C,GO,3.22
2006-05-01,C,MA,5.02
2006-05-01,C,MT,3.62
2006-05-01,C,MS,2.38
2006-05-01,C,MG,2.03
2006-05-01,C,PA,2.12
2006-05-01,C,PB,3.28
2006-05-01,C,PR,1.94
2006-05-01,C,PE,3.92
2006-05-01,C,PI,3.72
2006-05-01,C,RJ,1.66
2006-05-01,C,RN,2.97
2006-05-01,C,RS,2.04
2006-05-01,C,RO,4.40
2006-05-01,C,RR,0.97
2006-05-01,C,SC,1.78
2006-05-01,C,SP,1.54
2006-05-01,C,SE,2.94
2006-05-01,C,TO,1.65
2006-06-01,C,AC,2.34
2006-06-01,C,AL,1.45
2006-06-01,C,AP,3.42
2006-06-01,C,AM,1.18
2006-06-01,C,BA,1.82
2006-06-01,C,CE,2.71
2006-06-01,C,DF,1.21
2006-06-01,C,ES,1.13
2006-06-01,C,GO,3.01
2006-06-01,C,MA,5.07
2006-06-01,C,MT,3.73
2006-06-01,C,MS,2.75
2006-06-01,C,MG,1.91
2006-06-01,C,PA,2.12
2006-06-01,C,PB,2.84
2006-06-01,C,PR,1.88
2006-06-01,C,PE,3.76
2006-06-01,C,PI,3.61
2006-06-01,C,RJ,1.63
2006-06-01,C,RN,3.03
2006-06-01,C,RS,1.89
2006-06-01,C,RO,4.64
2006-06-01,C,RR,0.88
2006-06-01,C,SC,1.78
2006-06-01,C,SP,1.50
2006-06-01,C,SE,2.86
2006-06-01,C,TO,1.52
2006-07-01,C,AC,2.03
2006-07-01,C,AL,1.44
2006-07-01,C,AP,3.52
2006-07-01,C,AM,1.21
2006-07-01,C,BA,1.80
2006-07-01,C,CE,2.72
2006-07-01,C,DF,1.23
2006-07-01,C,ES,1.11
2006-07-01,C,GO,3.13
2006-07-01,C,MA,5.10
2006-07-01,C,MT,4.07
2006-07-01,C,MS,2.99
2006-07-01,C,MG,1.93
2006-07-01,C,PA,2.11
2006-07-01,C,PB,2.63
2006-07-01,C,PR,2.02
2006-07-01,C,PE,3.67
2006-07-01,C,PI,3.55
2006-07-01,C,RJ,1.01
2006-07-01,C,RN,3.01
2006-07-01,C,RS,2.07
2006-07-01,C,RO,4.16
2006-07-01,C,RR,0.86
2006-07-01,C,SC,2.04
2006-07-01,C,SP,1.49
2006-07-01,C,SE,3.36
2006-07-01,C,TO,1.66
2006-08-01,C,AC,1.96
2006-08-01,C,AL,1.71
2006-08-01,C,AP,3.74
2006-08-01,C,AM,1.22
2006-08-01,C,BA,1.90
2006-08-01,C,CE,2.48
2006-08-01,C,DF,1.28
2006-08-01,C,ES,1.12
2006-08-01,C,GO,3.33
2006-08-01,C,MA,4.88
2006-08-01,C,MT,4.56
2006-08-01,C,MS,3.04
2006-08-01,C,MG,1.99
2006-08-01,C,PA,2.21
2006-08-01,C,PB,2.92
2006-08-01,C,PR,2.18
2006-08-01,C,PE,3.83
2006-08-01,C,PI,3.53
2006-08-01,C,RJ,1.07
2006-08-01,C,RN,3.11
2006-08-01,C,RS,2.20
2006-08-01,C,RO,4.47
2006-08-01,C,RR,0.95
2006-08-01,C,SC,2.07
2006-08-01,C,SP,1.58
2006-08-01,C,SE,3.25
2006-08-01,C,TO,1.51
2006-09-01,C,AC,1.86
2006-09-01,C,AL,1.78
2006-09-01,C,AP,3.64
2006-09-01,C,AM,1.28
2006-09-01,C,BA,1.91
2006-09-01,C,CE,2.32
2006-09-01,C,DF,1.64
2006-09-01,C,ES,1.02
2006-09-01,C,GO,3.39
2006-09-01,C,MA,4.62
2006-09-01,C,MT,4.48
2006-09-01,C,MS,3.05
2006-09-01,C,MG,1.97
2006-09-01,C,PA,2.21
2006-09-01,C,PB,2.82
2006-09-01,C,PR,2.15
2006-09-01,C,PE,3.79
2006-09-01,C,PI,3.54
2006-09-01,C,RJ,1.10
2006-09-01,C,RN,2.77
2006-09-01,C,RS,2.31
2006-09-01,C,RO,4.32
2006-09-01,C,RR,0.83
2006-09-01,C,SC,2.07
2006-09-01,C,SP,1.57
2006-09-01,C,SE,3.33
2006-09-01,C,TO,1.71
2006-10-01,C,AC,1.80
2006-10-01,C,AL,1.71
2006-10-01,C,AP,4.66
2006-10-01,C,AM,1.31
2006-10-01,C,BA,2.18
2006-10-01,C,CE,2.37
2006-10-01,C,DF,1.67
2006-10-01,C,ES,1.15
2006-10-01,C,GO,3.44
2006-10-01,C,MA,4.69
2006-10-01,C,MT,4.42
2006-10-01,C,MS,3.21
2006-10-01,C,MG,1.97
2006-10-01,C,PA,2.46
2006-10-01,C,PB,3.04
2006-10-01,C,PR,2.43
2006-10-01,C,PE,4.00
2006-10-01,C,PI,3.98
2006-10-01,C,RJ,1.30
2006-10-01,C,RN,2.84
2006-10-01,C,RS,2.50
2006-10-01,C,RO,4.51
2006-10-01,C,RR,0.82
2006-10-01,C,SC,2.15
2006-10-01,C,SP,1.63
2006-10-01,C,SE,3.39
2006-10-01,C,TO,1.60
2006-11-01,C,AC,1.76
2006-11-01,C,AL,1.62
2006-11-01,C,AP,3.28
2006-11-01,C,AM,1.26
2006-11-01,C,BA,2.00
2006-11-01,C,CE,2.36
2006-11-01,C,DF,1.45
2006-11-01,C,ES,1.08
2006-11-01,C,GO,3.27
2006-11-01,C,MA,4.83
2006-11-01,C,MT,3.84
2006-11-01,C,MS,3.18
2006-11-01,C,MG,1.95
2006-11-01,C,PA,2.37
2006-11-01,C,PB,2.97
2006-11-01,C,PR,2.13
2006-11-01,C,PE,4.74
2006-11-01,C,PI,4.18
2006-11-01,C,RJ,1.27
2006-11-01,C,RN,2.92
2006-11-01,C,RS,2.46
2006-11-01,C,RO,4.48
2006-11-01,C,RR,1.14
2006-11-01,C,SC,2.00
2006-11-01,C,SP,1.64
2006-11-01,C,SE,3.15
2006-11-01,C,TO,1.70
2006-12-01,C,AC,1.59
2006-12-01,C,AL,1.63
2006-12-01,C,AP,2.70
2006-12-01,C,AM,1.20
2006-12-01,C,BA,2.05
2006-12-01,C,CE,2.41
2006-12-01,C,DF,1.26
2006-12-01,C,ES,1.07
2006-12-01,C,GO,3.20
2006-12-01,C,MA,4.68
2006-12-01,C,MT,3.54
2006-12-01,C,MS,2.78
2006-12-01,C,MG,1.84
2006-12-01,C,PA,3.03
2006-12-01,C,PB,2.80
2006-12-01,C,PR,2.05
2006-12-01,C,PE,4.28
2006-12-01,C,PI,4.05
2006-12-01,C,RJ,1.21
2006-12-01,C,RN,2.49
2006-12-01,C,RS,1.96
2006-12-01,C,RO,4.30
2006-12-01,C,RR,1.12
2006-12-01,C,SC,1.65
2006-12-01,C,SP,1.91
2006-12-01,C,SE,3.01
2006-12-01,C,TO,1.76
2007-01-01,C,AC,1.43
2007-01-01,C,AL,1.82
2007-01-01,C,AP,2.63
2007-01-01,C,AM,1.23
2007-01-01,C,BA,2.05
2007-01-01,C,CE,2.46
2007-01-01,C,DF,1.47
2007-01-01,C,ES,1.19
2007-01-01,C,GO,3.15
2007-01-01,C,MA,4.80
2007-01-01,C,MT,3.53
2007-01-01,C,MS,2.79
2007-01-01,C,MG,1.93
2007-01-01,C,PA,2.61
2007-01-01,C,PB,2.91
2007-01-01,C,PR,2.14
2007-01-01,C,PE,4.45
2007-01-01,C,PI,4.30
2007-01-01,C,RJ,1.29
2007-01-01,C,RN,2.61
2007-01-01,C,RS,2.07
2007-01-01,C,RO,4.83
2007-01-01,C,RR,0.95
2007-01-01,C,SC,1.59
2007-01-01,C,SP,1.99
2007-01-01,C,SE,3.05
2007-01-01,C,TO,2.36
2007-02-01,C,AC,1.26
2007-02-01,C,AL,2.08
2007-02-01,C,AP,2.80
2007-02-01,C,AM,1.20
2007-02-01,C,BA,1.96
2007-02-01,C,CE,2.32
2007-02-01,C,DF,1.58
2007-02-01,C,ES,1.24
2007-02-01,C,GO,2.98
2007-02-01,C,MA,4.84
2007-02-01,C,MT,3.50
2007-02-01,C,MS,2.65
2007-02-01,C,MG,1.90
2007-02-01,C,PA,2.58
2007-02-01,C,PB,2.83
2007-02-01,C,PR,2.16
2007-02-01,C,PE,4.36
2007-02-01,C,PI,4.42
2007-02-01,C,RJ,1.14
2007-02-01,C,RN,2.39
2007-02-01,C,RS,2.04
2007-02-01,C,RO,4.28
2007-02-01,C,RR,1.03
2007-02-01,C,SC,1.58
2007-02-01,C,SP,1.74
2007-02-01,C,SE,2.93
2007-02-01,C,TO,2.20
2007-03-01,C,AC,1.08
2007-03-01,C,AL,2.34
2007-03-01,C,AP,2.96
2007-03-01,C,AM,1.17
2007-03-01,C,BA,1.88
2007-03-01,C,CE,2.17
2007-03-01,C,DF,1.70
2007-03-01,C,ES,1.28
2007-03-01,C,GO,2.82
2007-03-01,C,MA,4.88
2007-03-01,C,MT,3.46
2007-03-01,C,MS,2.51
2007-03-01,C,MG,1.86
2007-03-01,C,PA,2.56
2007-03-01,C,PB,2.75
2007-03-01,C,PR,2.18
2007-03-01,C,PE,4.28
2007-03-01,C,PI,4.55
2007-03-01,C,RJ,1.00
2007-03-01,C,RN,2.17
2007-03-01,C,RS,2.02
2007-03-01,C,RO,3.74
2007-03-01,C,RR,1.11
2007-03-01,C,SC,1.58
2007-03-01,C,SP,1.49
2007-03-01,C,SE,2.81
2007-03-01,C,TO,2.03
2007-04-01,C,AC,1.21
2007-04-01,C,AL,2.46
2007-04-01,C,AP,3.01
2007-04-01,C,AM,1.06
2007-04-01,C,BA,1.74
2007-04-01,C,CE,2.10
2007-04-01,C,DF,1.77
2007-04-01,C,ES,1.37
2007-04-01,C,GO,2.79
2007-04-01,C,MA,4.91
2007-04-01,C,MT,3.08
2007-04-01,C,MS,2.63
2007-04-01,C,MG,1.80
2007-04-01,C,PA,2.54
2007-04-01,C,PB,2.69
2007-04-01,C,PR,2.36
2007-04-01,C,PE,4.40
2007-04-01,C,PI,4.46
2007-04-01,C,RJ,0.92
2007-04-01,C,RN,2.07
2007-04-01,C,RS,2.14
2007-04-01,C,RO,3.84
2007-04-01,C,RR,1.01
2007-04-01,C,SC,1.56
2007-04-01,C,SP,1.47
2007-04-01,C,SE,2.63
2007-04-01,C,TO,2.48
2007-05-01,C,AC,1.47
2007-05-01,C,AL,3.67
2007-05-01,C,AP,3.07
2007-05-01,C,AM,1.26
2007-05-01,C,BA,1.67
2007-05-01,C,CE,2.56
2007-05-01,C,DF,1.66
2007-05-01,C,ES,1.41
2007-05-01,C,GO,2.68
2007-05-01,C,MA,4.88
2007-05-01,C,MT,2.86
2007-05-01,C,MS,2.79
2007-05-01,C,MG,1.88
2007-05-01,C,PA,2.49
2007-05-01,C,PB,2.69
2007-05-01,C,PR,2.24
2007-05-01,C,PE,4.32
2007-05-01,C,PI,4.37
2007-05-01,C,RJ,0.94
2007-05-01,C,RN,1.98
2007-05-01,C,RS,2.05
2007-05-01,C,RO,3.44
2007-05-01,C,RR,0.96
2007-05-01,C,SC,1.76
2007-05-01,C,SP,1.54
2007-05-01,C,SE,2.86
2007-05-01,C,TO,2.32
2007-06-01,C,AC,1.60
2007-06-01,C,AL,3.20
2007-06-01,C,AP,2.89
2007-06-01,C,AM,1.08
2007-06-01,C,BA,1.67
2007-06-01,C,CE,2.62
2007-06-01,C,DF,1.79
2007-06-01,C,ES,1.40
2007-06-01,C,GO,2.59
2007-06-01,C,MA,4.93
2007-06-01,C,MT,2.60
2007-06-01,C,MS,2.75
2007-06-01,C,MG,1.69
2007-06-01,C,PA,2.48
2007-06-01,C,PB,2.63
2007-06-01,C,PR,2.23
2007-06-01,C,PE,3.80
2007-06-01,C,PI,4.38
2007-06-01,C,RJ,0.97
2007-06-01,C,RN,1.96
2007-06-01,C,RS,2.27
2007-06-01,C,RO,3.33
2007-06-01,C,RR,1.01
2007-06-01,C,SC,1.58
2007-06-01,C,SP,1.37
2007-06-01,C,SE,2.78
2007-06-01,C,TO,2.39
2007-07-01,C,AC,1.60
2007-07-01,C,AL,3.23
2007-07-01,C,AP,2.98
2007-07-01,C,AM,1.03
2007-07-01,C,BA,1.63
2007-07-01,C,CE,2.57
2007-07-01,C,DF,1.83
2007-07-01,C,ES,1.42
2007-07-01,C,GO,2.34
2007-07-01,C,MA,4.91
2007-07-01,C,MT,2.75
2007-07-01,C,MS,2.74
2007-07-01,C,MG,1.68
2007-07-01,C,PA,2.59
2007-07-01,C,PB,2.49
2007-07-01,C,PR,2.01
2007-07-01,C,PE,3.63
2007-07-01,C,PI,4.09
2007-07-01,C,RJ,0.98
2007-07-01,C,RN,2.01
2007-07-01,C,RS,2.12
2007-07-01,C,RO,3.14
2007-07-01,C,RR,0.97
2007-07-01,C,SC,1.45
2007-07-01,C,SP,1.37
2007-07-01,C,SE,2.77
2007-07-01,C,TO,2.11
2007-08-01,C,AC,1.42
2007-08-01,C,AL,3.00
2007-08-01,C,AP,2.69
2007-08-01,C,AM,1.08
2007-08-01,C,BA,1.67
2007-08-01,C,CE,2.92
2007-08-01,C,DF,1.80
2007-08-01,C,ES,1.18
2007-08-01,C,GO,2.21
2007-08-01,C,MA,4.79
2007-08-01,C,MT,2.13
2007-08-01,C,MS,2.80
2007-08-01,C,MG,1.73
2007-08-01,C,PA,2.45
2007-08-01,C,PB,2.54
2007-08-01,C,PR,1.86
2007-08-01,C,PE,3.25
2007-08-01,C,PI,3.95
2007-08-01,C,RJ,0.92
2007-08-01,C,RN,1.94
2007-08-01,C,RS,1.93
2007-08-01,C,RO,3.07
2007-08-01,C,RR,0.94
2007-08-01,C,SC,1.43
2007-08-01,C,SP,1.34
2007-08-01,C,SE,2.77
2007-08-01,C,TO,2.20
2007-09-01,C,AC,1.45
2007-09-01,C,AL,3.02
2007-09-01,C,AP,2.37
2007-09-01,C,AM,1.45
2007-09-01,C,BA,1.63
2007-09-01,C,CE,2.67
2007-09-01,C,DF,1.61
2007-09-01,C,ES,1.10
2007-09-01,C,GO,1.94
2007-09-01,C,MA,4.88
2007-09-01,C,MT,2.23
2007-09-01,C,MS,2.63
2007-09-01,C,MG,1.69
2007-09-01,C,PA,2.16
2007-09-01,C,PB,2.63
2007-09-01,C,PR,1.78
2007-09-01,C,PE,2.68
2007-09-01,C,PI,3.81
2007-09-01,C,RJ,0.85
2007-09-01,C,RN,1.93
2007-09-01,C,RS,1.75
2007-09-01,C,RO,2.54
2007-09-01,C,RR,1.03
2007-09-01,C,SC,1.34
2007-09-01,C,SP,1.28
2007-09-01,C,SE,2.94
2007-09-01,C,TO,2.18
2007-10-01,C,AC,1.45
2007-10-01,C,AL,3.32
2007-10-01,C,AP,2.24
2007-10-01,C,AM,1.40
2007-10-01,C,BA,1.64
2007-10-01,C,CE,2.80
2007-10-01,C,DF,1.51
2007-10-01,C,ES,1.12
2007-10-01,C,GO,1.79
2007-10-01,C,MA,4.66
2007-10-01,C,MT,2.07
2007-10-01,C,MS,2.57
2007-10-01,C,MG,1.69
2007-10-01,C,PA,1.88
2007-10-01,C,PB,2.63
2007-10-01,C,PR,1.76
2007-10-01,C,PE,2.75
2007-10-01,C,PI,3.77
2007-10-01,C,RJ,0.83
2007-10-01,C,RN,2.00
2007-10-01,C,RS,1.57
2007-10-01,C,RO,2.43
2007-10-01,C,RR,0.92
2007-10-01,C,SC,1.32
2007-10-01,C,SP,1.27
2007-10-01,C,SE,2.68
2007-10-01,C,TO,2.15
2007-11-01,C,AC,1.63
2007-11-01,C,AL,3.49
2007-11-01,C,AP,2.09
2007-11-01,C,AM,1.36
2007-11-01,C,BA,1.72
2007-11-01,C,CE,2.57
2007-11-01,C,DF,1.18
2007-11-01,C,ES,1.22
2007-11-01,C,GO,1.76
2007-11-01,C,MA,4.69
2007-11-01,C,MT,1.91
2007-11-01,C,MS,2.46
2007-11-01,C,MG,1.64
2007-11-01,C,PA,1.64
2007-11-01,C,PB,2.72
2007-11-01,C,PR,1.78
2007-11-01,C,PE,2.48
2007-11-01,C,PI,3.13
2007-11-01,C,RJ,0.81
2007-11-01,C,RN,2.35
2007-11-01,C,RS,1.57
2007-11-01,C,RO,2.37
2007-11-01,C,RR,0.80
2007-11-01,C,SC,1.13
2007-11-01,C,SP,1.26
2007-11-01,C,SE,2.08
2007-11-01,C,TO,2.05
2007-12-01,C,AC,1.65
2007-12-01,C,AL,3.55
2007-12-01,C,AP,1.87
2007-12-01,C,AM,1.58
2007-12-01,C,BA,1.47
2007-12-01,C,CE,2.48
2007-12-01,C,DF,1.32
2007-12-01,C,ES,1.19
2007-12-01,C,GO,1.57
2007-12-01,C,MA,4.54
2007-12-01,C,MT,1.69
2007-12-01,C,MS,1.96
2007-12-01,C,MG,1.57
2007-12-01,C,PA,1.62
2007-12-01,C,PB,2.63
2007-12-01,C,PR,1.53
2007-12-01,C,PE,2.27
2007-12-01,C,PI,2.98
2007-12-01,C,RJ,0.78
2007-12-01,C,RN,2.34
2007-12-01,C,RS,1.44
2007-12-01,C,RO,2.31
2007-12-01,C,RR,0.79
2007-12-01,C,SC,1.07
2007-12-01,C,SP,1.20
2007-12-01,C,SE,2.01
2007-12-01,C,TO,1.83
2008-01-01,C,AC,1.57
2008-01-01,C,AL,4.11
2008-01-01,C,AP,2.05
2008-01-01,C,AM,2.84
2008-01-01,C,BA,1.50
2008-01-01,C,CE,2.47
2008-01-01,C,DF,1.37
2008-01-01,C,ES,1.20
2008-01-01,C,GO,1.65
2008-01-01,C,MA,4.53
2008-01-01,C,MT,1.75
2008-01-01,C,MS,1.89
2008-01-01,C,MG,1.64
2008-01-01,C,PA,1.61
2008-01-01,C,PB,2.62
2008-01-01,C,PR,1.48
2008-01-01,C,PE,2.32
2008-01-01,C,PI,3.17
2008-01-01,C,RJ,0.78
2008-01-01,C,RN,2.38
2008-01-01,C,RS,1.48
2008-01-01,C,RO,2.42
2008-01-01,C,RR,0.89
2008-01-01,C,SC,1.10
2008-01-01,C,SP,1.23
2008-01-01,C,SE,2.19
2008-01-01,C,TO,1.57
2008-02-01,C,AC,1.38
2008-02-01,C,AL,3.16
2008-02-01,C,AP,1.83
2008-02-01,C,AM,2.91
2008-02-01,C,BA,1.50
2008-02-01,C,CE,2.27
2008-02-01,C,DF,1.32
2008-02-01,C,ES,1.10
2008-02-01,C,GO,1.58
2008-02-01,C,MA,4.48
2008-02-01,C,MT,1.73
2008-02-01,C,MS,1.77
2008-02-01,C,MG,1.53
2008-02-01,C,PA,1.56
2008-02-01,C,PB,2.63
2008-02-01,C,PR,1.49
2008-02-01,C,PE,2.30
2008-02-01,C,PI,3.10
2008-02-01,C,RJ,0.77
2008-02-01,C,RN,2.30
2008-02-01,C,RS,1.42
2008-02-01,C,RO,2.51
2008-02-01,C,RR,0.89
2008-02-01,C,SC,1.09
2008-02-01,C,SP,1.25
2008-02-01,C,SE,2.34
2008-02-01,C,TO,1.54
2008-03-01,C,AC,1.48
2008-03-01,C,AL,4.66
2008-03-01,C,AP,1.89
2008-03-01,C,AM,2.74
2008-03-01,C,BA,1.45
2008-03-01,C,CE,2.13
2008-03-01,C,DF,1.23
2008-03-01,C,ES,1.09
2008-03-01,C,GO,1.40
2008-03-01,C,MA,3.78
2008-03-01,C,MT,1.47
2008-03-01,C,MS,1.62
2008-03-01,C,MG,1.34
2008-03-01,C,PA,1.50
2008-03-01,C,PB,2.69
2008-03-01,C,PR,1.33
2008-03-01,C,PE,2.15
2008-03-01,C,PI,3.22
2008-03-01,C,RJ,0.70
2008-03-01,C,RN,2.10
2008-03-01,C,RS,1.36
2008-03-01,C,RO,2.43
2008-03-01,C,RR,0.90
2008-03-01,C,SC,1.08
2008-03-01,C,SP,1.18
2008-03-01,C,SE,2.37
2008-03-01,C,TO,1.54
2008-04-01,C,AC,1.34
2008-04-01,C,AL,4.27
2008-04-01,C,AP,1.67
2008-04-01,C,AM,4.01
2008-04-01,C,BA,1.50
2008-04-01,C,CE,1.89
2008-04-01,C,DF,1.16
2008-04-01,C,ES,1.13
2008-04-01,C,GO,1.31
2008-04-01,C,MA,3.81
2008-04-01,C,MT,1.56
2008-04-01,C,MS,1.63
2008-04-01,C,MG,1.28
2008-04-01,C,PA,1.63
2008-04-01,C,PB,2.75
2008-04-01,C,PR,1.37
2008-04-01,C,PE,1.99
2008-04-01,C,PI,3.16
2008-04-01,C,RJ,0.71
2008-04-01,C,RN,2.26
2008-04-01,C,RS,1.45
2008-04-01,C,RO,2.50
2008-04-01,C,RR,0.93
2008-04-01,C,SC,1.04
2008-04-01,C,SP,1.19
2008-04-01,C,SE,2.29
2008-04-01,C,TO,1.64
2008-05-01,C,AC,1.26
2008-05-01,C,AL,4.55
2008-05-01,C,AP,1.85
2008-05-01,C,AM,4.19
2008-05-01,C,BA,1.46
2008-05-01,C,CE,1.84
2008-05-01,C,DF,1.23
2008-05-01,C,ES,1.19
2008-05-01,C,GO,1.37
2008-05-01,C,MA,3.78
2008-05-01,C,MT,1.54
2008-05-01,C,MS,1.62
2008-05-01,C,MG,1.23
2008-05-01,C,PA,1.73
2008-05-01,C,PB,2.80
2008-05-01,C,PR,1.32
2008-05-01,C,PE,1.97
2008-05-01,C,PI,3.10
2008-05-01,C,RJ,0.69
2008-05-01,C,RN,2.33
2008-05-01,C,RS,1.43
2008-05-01,C,RO,2.31
2008-05-01,C,RR,0.98
2008-05-01,C,SC,1.08
2008-05-01,C,SP,1.26
2008-05-01,C,SE,2.32
2008-05-01,C,TO,1.83
2008-06-01,C,AC,1.14
2008-06-01,C,AL,3.32
2008-06-01,C,AP,1.79
2008-06-01,C,AM,3.51
2008-06-01,C,BA,1.38
2008-06-01,C,CE,1.83
2008-06-01,C,DF,1.12
2008-06-01,C,ES,1.12
